run12,5,828.9896673377139
run12,6,788.5286432632943
run12,7,693.7163089161126
run12,8,671.3556291411146
run12,9,664.8528137423857
run12,10,650.7106781186548
run12,11,634.142135623731
run12,12,634.142135623731
run12,13,634.142135623731
run12,14,634.142135623731
run12,15,634.142135623731
run12,16,630.0
run12,17,630.0
run12,18,630.0
run12,19,630.0
run13,0,1203.9434907237392
run13,1,1203.9434907237392
run13,2,1088.6454441712176
run13,3,1049.3457300868367
run13,4,924.6924288781682
run13,5,839.3349114511817
run13,6,795.8930615215872
run13,7,691.3556291411146
run13,8,660.7106781186548
run13,9,638.2842712474619
run13,10,638.2842712474619
run13,11,630.0
run13,12,630.0
run13,13,630.0
run13,14,630.0
run13,15,630.0
run13,16,630.0
run13,17,630.0
run13,18,630.0
run13,19,630.0
run14,0,1243.7960526786537
run14,1,1243.7960526786537
run14,2,1239.511136258442
run14,3,1213.8429612998098
run14,4,975.271185714647
run14,5,882.0430841328183
run14,6,737.1205413665293
run14,7,721.8691259711844
run14,8,638.2842712474619
run14,9,638.2842712474619
run14,10,638.2842712474619
run14,11,638.2842712474619
run14,12,630.0
run14,13,630.0
run14,14,630.0
run14,15,630.0
run14,16,630.0
run14,17,630.0
run14,18,630.0
run14,19,630.0
run15,0,1333.6280571154516
run15,1,1263.9265349825653
run15,2,1109.3346702957406
run15,3,1014.6348694474007
run15,4,932.3405422486395
run15,5,811.9500150170983
run15,6,726.2746370694812
run15,7,726.2746370694812
run15,8,664.8528137423857
run15,9,646.5685424949238
run15,10,646.5685424949238
run15,11,634.142135623731
run15,12,630.0
run15,13,630.0
run15,14,630.0
run15,15,630.0
run15,16,630.0
run15,17,630.0
run15,18,630.0
run15,19,630.0
run16,0,1198.6706010076173
run16,1,1198.6706010076173
run16,2,1198.6706010076173
run16,3,1032.324400705932
run16,4,900.648149580558
run16,5,792.6455311860342
run16,6,764.4509820682404
run16,7,719.5741732923816
run16,8,646.5685424949238
run16,9,646.5685424949238
run16,10,646.5685424949238
run16,11,642.4264068711929
run16,12,642.4264068711929
run16,13,634.142135623731
run16,14,634.142135623731
run16,15,630.0
run16,16,630.0
run16,17,630.0
run16,18,630.0
run16,19,630.0
run17,0,1232.0342021129472
run17,1,1150.1156058883514
run17,2,1150.1156058883514
run17,3,1043.6207124337511
run17,4,973.4864663757527
run17,5,869.2116486450756
run17,6,737.9898987322333
run17,7,710.6449510224598
run17,8,650.7106781186548
run17,9,646.5685424949238
run17,10,634.142135623731
run17,11,630.0
run17,12,630.0
run17,13,630.0
run17,14,630.0
run17,15,630.0
run17,16,630.0
run17,17,630.0
run17,18,630.0
run17,19,630.0
run18,0,1325.594422523357
run18,1,1225.0943832579378
run18,2,1203.3378905202603
run18,3,1103.7666442709601
run18,4,982.2068432713323
run18,5,851.1916678656626
run18,6,822.9089066606
run18,7,713.2690062720235
run18,8,682.3334547203385
run18,9,669.9070478491457
run18,10,638.2842712474619
run18,11,634.142135623731
run18,12,634.142135623731
run18,13,634.142135623731
run18,14,634.142135623731
run18,15,634.142135623731
run18,16,630.0
run18,17,630.0
run18,18,630.0
run18,19,630.0
run19,0,1285.5098015711058
run19,1,1095.396225689371
run19,2,1095.396225689371
run19,3,1043.9253235180092
run19,4,857.1056858685738
run19,5,837.6994111798474
run19,6,727.7654923889891
run19,7,683.0056307974577
run19,8,668.2842712474619
run19,9,646.5685424949238
run19,10,646.5685424949238
run19,11,642.4264068711929
run19,12,638.2842712474619
run19,13,630.0
run19,14,630.0
run19,15,630.0
run19,16,630.0
run19,17,630.0
run19,18,630.0
run19,19,630.0
